tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,20-24,Perempuan,1856,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,20-24,Perempuan,2427,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,20-24,Perempuan,1817,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,20-24,Perempuan,1909,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,20-24,Perempuan,2027,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,20-24,Perempuan,1802,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,20-24,Perempuan,2282,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,20-24,Perempuan,1703,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,20-24,Perempuan,2048,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,20-24,Perempuan,1014,
2019,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,20-24,Perempuan,1273,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,20-24,Perempuan,131,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,20-24,Perempuan,442,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,20-24,Perempuan,656,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,20-24,Perempuan,122,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,20-24,Perempuan,225,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,20-24,Perempuan,126,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PULO,20-24,Perempuan,259,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,20-24,Perempuan,495,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,20-24,Perempuan,1713,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,20-24,Perempuan,1609,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,20-24,Perempuan,879,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,20-24,Perempuan,1772,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,20-24,Perempuan,890,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,20-24,Perempuan,1278,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,20-24,Perempuan,919,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,20-24,Perempuan,448,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,20-24,Perempuan,2837,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,20-24,Perempuan,2652,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,20-24,Perempuan,1790,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,20-24,Perempuan,2534,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,20-24,Perempuan,1805,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,20-24,Perempuan,1766,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,20-24,Perempuan,1203,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,20-24,Perempuan,2370,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,20-24,Perempuan,2429,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,20-24,Perempuan,1733,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,20-24,Perempuan,1823,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,20-24,Perempuan,1418,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,20-24,Perempuan,1268,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,20-24,Perempuan,1098,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PALMERIAM,20-24,Perempuan,892,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,20-24,Perempuan,777,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,20-24,Perempuan,1481,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,20-24,Perempuan,1542,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,20-24,Perempuan,1870,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,20-24,Perempuan,1751,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,20-24,Perempuan,1194,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,20-24,Perempuan,1720,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,20-24,Perempuan,1740,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATI,20-24,Perempuan,1418,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,20-24,Perempuan,1227,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,20-24,Perempuan,1627,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,BALI MESTER,20-24,Perempuan,431,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,20-24,Perempuan,995,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,20-24,Perempuan,1471,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,20-24,Perempuan,2292,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,20-24,Perempuan,1641,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,20-24,Perempuan,2227,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,20-24,Perempuan,1600,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,TENGAH,20-24,Perempuan,2151,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,DUKUH,20-24,Perempuan,1139,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,20-24,Perempuan,2211,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,20-24,Perempuan,1353,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,CILILITAN,20-24,Perempuan,1827,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,CAWANG,20-24,Perempuan,1465,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,GEDONG,20-24,Perempuan,1706,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,BARU,20-24,Perempuan,1039,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,20-24,Perempuan,1878,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,KALISARI,20-24,Perempuan,2090,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,PEKAYON,20-24,Perempuan,1914,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,JATINEGARA,20-24,Perempuan,3753,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,RAWA TERATE,20-24,Perempuan,1192,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,20-24,Perempuan,4566,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,20-24,Perempuan,2839,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PULO GEBANG,20-24,Perempuan,4496,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,20-24,Perempuan,1347,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,20-24,Perempuan,2694,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,20-24,Perempuan,2641,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,20-24,Perempuan,2576,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,KLENDER,20-24,Perempuan,3182,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,20-24,Perempuan,3198,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,20-24,Perempuan,1096,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,20-24,Perempuan,1199,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,20-24,Perempuan,1623,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,20-24,Perempuan,1593,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,20-24,Perempuan,1274,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,20-24,Perempuan,2044,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,20-24,Perempuan,1415,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,20-24,Perempuan,1867,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,20-24,Perempuan,3089,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,20-24,Perempuan,3071,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,20-24,Perempuan,2210,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,20-24,Perempuan,1707,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,20-24,Perempuan,1711,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,20-24,Perempuan,1165,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,20-24,Perempuan,1358,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,20-24,Perempuan,1243,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,MUNJUL,20-24,Perempuan,1084,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,SETU,20-24,Perempuan,929,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,20-24,Perempuan,1216,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,20-24,Perempuan,2979,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CEGER,20-24,Perempuan,919,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,25-29,Laki-Laki,346,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,25-29,Laki-Laki,289,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,25-29,Laki-Laki,125,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,25-29,Laki-Laki,114,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,25-29,Laki-Laki,257,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,25-29,Laki-Laki,160,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,GAMBIR,25-29,Laki-Laki,119,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,25-29,Laki-Laki,667,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,25-29,Laki-Laki,832,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,25-29,Laki-Laki,889,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,25-29,Laki-Laki,504,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,25-29,Laki-Laki,963,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,25-29,Laki-Laki,504,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,25-29,Laki-Laki,1167,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,25-29,Laki-Laki,1012,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,25-29,Laki-Laki,701,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,25-29,Laki-Laki,1319,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,25-29,Laki-Laki,968,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,25-29,Laki-Laki,1319,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,25-29,Laki-Laki,1068,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,25-29,Laki-Laki,1292,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,25-29,Laki-Laki,890,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,25-29,Laki-Laki,1553,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,25-29,Laki-Laki,965,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,25-29,Laki-Laki,1465,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,25-29,Laki-Laki,327,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,25-29,Laki-Laki,466,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,25-29,Laki-Laki,1142,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,25-29,Laki-Laki,1426,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,25-29,Laki-Laki,686,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,25-29,Laki-Laki,896,
2019,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,25-29,Laki-Laki,947,
2019,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,25-29,Laki-Laki,1616,
2019,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,25-29,Laki-Laki,981,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,MENTENG,25-29,Laki-Laki,1203,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,PEGANGSAAN,25-29,Laki-Laki,1091,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,CIKINI,25-29,Laki-Laki,398,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,GONDANGDIA,25-29,Laki-Laki,174,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,KEBON SIRIH,25-29,Laki-Laki,584,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,GELORA,25-29,Laki-Laki,137,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,25-29,Laki-Laki,1003,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,25-29,Laki-Laki,824,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,25-29,Laki-Laki,1697,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,25-29,Laki-Laki,1645,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,25-29,Laki-Laki,1041,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,25-29,Laki-Laki,535,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,25-29,Laki-Laki,1610,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,25-29,Laki-Laki,1071,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,25-29,Laki-Laki,920,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,25-29,Laki-Laki,1917,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,25-29,Laki-Laki,4395,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,25-29,Laki-Laki,650,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,25-29,Laki-Laki,1644,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,25-29,Laki-Laki,3293,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,25-29,Laki-Laki,2004,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,25-29,Laki-Laki,1675,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,25-29,Laki-Laki,2864,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,25-29,Laki-Laki,1891,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,25-29,Laki-Laki,1505,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,25-29,Laki-Laki,2492,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,25-29,Laki-Laki,3113,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,25-29,Laki-Laki,2175,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,25-29,Laki-Laki,1569,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,25-29,Laki-Laki,3451,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,25-29,Laki-Laki,3032,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,25-29,Laki-Laki,1767,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,25-29,Laki-Laki,2130,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,25-29,Laki-Laki,2247,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,25-29,Laki-Laki,2329,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,25-29,Laki-Laki,2735,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,25-29,Laki-Laki,1472,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,25-29,Laki-Laki,3677,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,25-29,Laki-Laki,1823,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,25-29,Laki-Laki,2063,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,25-29,Laki-Laki,3542,
2019,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,25-29,Laki-Laki,1631,
2019,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,25-29,Laki-Laki,3736,
2019,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,25-29,Laki-Laki,1107,
2019,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,25-29,Laki-Laki,1365,
2019,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,25-29,Laki-Laki,2274,
2019,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,25-29,Laki-Laki,1434,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,25-29,Laki-Laki,3107,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,25-29,Laki-Laki,4061,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,25-29,Laki-Laki,3046,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,25-29,Laki-Laki,1560,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KAPUK,25-29,Laki-Laki,6854,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,25-29,Laki-Laki,3923,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,25-29,Laki-Laki,735,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,25-29,Laki-Laki,651,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,25-29,Laki-Laki,1367,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,25-29,Laki-Laki,1187,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,25-29,Laki-Laki,1041,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,25-29,Laki-Laki,1666,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,25-29,Laki-Laki,1761,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,25-29,Laki-Laki,646,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,25-29,Laki-Laki,941,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,25-29,Laki-Laki,692,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,25-29,Laki-Laki,598,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,25-29,Laki-Laki,299,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,25-29,Laki-Laki,847,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,25-29,Laki-Laki,298,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,25-29,Laki-Laki,472,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,25-29,Laki-Laki,469,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,25-29,Laki-Laki,1299,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,25-29,Laki-Laki,955,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,25-29,Laki-Laki,1234,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,KRENDANG,25-29,Laki-Laki,1054,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,25-29,Laki-Laki,1530,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,25-29,Laki-Laki,1361,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,25-29,Laki-Laki,1083,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,25-29,Laki-Laki,1105,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,ROA MALAKA,25-29,Laki-Laki,125,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI SELATAN,25-29,Laki-Laki,654,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,25-29,Laki-Laki,2425,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,25-29,Laki-Laki,1755,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,25-29,Laki-Laki,1795,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,25-29,Laki-Laki,1047,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,25-29,Laki-Laki,2733,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,25-29,Laki-Laki,2099,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,25-29,Laki-Laki,1504,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,25-29,Laki-Laki,3762,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,25-29,Laki-Laki,3760,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,25-29,Laki-Laki,4222,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,25-29,Laki-Laki,2772,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,25-29,Laki-Laki,3634,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,25-29,Laki-Laki,2934,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,25-29,Laki-Laki,746,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,25-29,Laki-Laki,1222,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,25-29,Laki-Laki,1380,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,25-29,Laki-Laki,1400,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,25-29,Laki-Laki,1057,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,25-29,Laki-Laki,2665,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,25-29,Laki-Laki,1954,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,25-29,Laki-Laki,1489,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,25-29,Laki-Laki,2210,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,25-29,Laki-Laki,1807,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,25-29,Laki-Laki,1318,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,25-29,Laki-Laki,673,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,25-29,Laki-Laki,887,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,25-29,Laki-Laki,1530,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,25-29,Laki-Laki,1463,
